name,family,cv_mean,cv_std,fold_scores,batch,run_at
knn_standard_k50_distance_p2,KNN,0.7835034089006618,0.00599176474294,0.792409;0.775158;0.787809;0.781358;0.780783,legacy,
knn_scaler_robust_k29_uniform_p2,KNN,0.7833882017560982,0.008798436036756,0.792984;0.774008;0.789534;0.788838;0.771577,knn_scaler_compare,2026-05-07T22:43:46
knn_standard_k50_distance_p1,KNN,0.7829277040427054,0.0090001333023574,0.798160;0.778033;0.782059;0.785386;0.771001,legacy,
knn_scaler_robust_k25_uniform_p2,KNN,0.782583207549542,0.0074969214321836,0.787234;0.777458;0.787234;0.790564;0.770426,knn_scaler_compare,2026-05-07T22:43:46
knn_standard_k15_uniform_p2,KNN,0.782354910795525,0.0108679254130346,0.789534;0.772858;0.773433;0.800345;0.775604,legacy,
knn_standard_k50_uniform_p2,KNN,0.782352396222582,0.0070773792810586,0.790684;0.775733;0.791259;0.777906;0.776180,legacy,
knn_standard_k75_distance_p2,KNN,0.7821237686037039,0.0055113896664912,0.781484;0.772858;0.790109;0.783084;0.783084,legacy,
knn_scaler_robust_k25_uniform_p1,KNN,0.7818924940659387,0.007959336413326,0.790109;0.776883;0.787234;0.786536;0.768700,knn_scaler_compare,2026-05-07T22:43:46
knn_standard_k50_uniform_p1,KNN,0.7818915676443282,0.009771949972539,0.797585;0.776308;0.788384;0.776755;0.770426,legacy,
knn_standard_k35_uniform_p1,KNN,0.7816620797768118,0.0096457892328772,0.792409;0.775733;0.788384;0.785961;0.765823,legacy,
knn_scaler_robust_k21_uniform_p2,KNN,0.7814325257363233,0.0085056146734351,0.791259;0.773433;0.786659;0.786536;0.769275,knn_scaler_compare,2026-05-07T22:43:46
knn_standard_k35_distance_p1,KNN,0.7806273330108503,0.0098842622635589,0.791259;0.773433;0.783784;0.789413;0.765247,legacy,
knn_standard_k75_distance_p1,KNN,0.7806272668378782,0.0106124785792079,0.798160;0.768258;0.782634;0.783084;0.771001,legacy,
knn_standard_k15_distance_p2,KNN,0.7805143095743687,0.010452981183389,0.786084;0.772283;0.772283;0.798619;0.773303,legacy,
knn_standard_k75_uniform_p2,KNN,0.7805131184608696,0.0050443592472117,0.779758;0.772858;0.788384;0.782509;0.779056,legacy,
knn_standard_k75_uniform_p1,KNN,0.7791323532233847,0.008083488332656,0.790684;0.767683;0.781484;0.783084;0.772727,legacy,
knn_quantile_normal_bin070_num125_k25_distance_p1,KNN,0.7783274913627728,0.006748172469903543,0.783209;0.766532;0.784359;0.782509;0.775029,knn_quantile,2026-05-07T23:11:20
knn_quantile_normal_bin080_num120_k25_distance_p1,KNN,0.7783269619789953,0.007062041924207703,0.787234;0.767683;0.783784;0.779632;0.773303,knn_quantile,2026-05-07T23:11:20
knn_quantile_normal_bin070_num120_k25_distance_p1,KNN,0.7777523158885937,0.005923263291452656,0.783209;0.767108;0.782059;0.780783;0.775604,knn_quantile,2026-05-07T23:11:20
knn_quantile_normal_bin070_num125_k23_distance_p1,KNN,0.7772921490400618,0.0050557410371353225,0.779183;0.771133;0.780909;0.783659;0.771577,knn_quantile,2026-05-07T23:11:20
knn_quantile_normal_bin070_num120_k23_distance_p1,KNN,0.7770623303076845,0.004819627495431854,0.778033;0.771708;0.778608;0.784810;0.772152,knn_quantile,2026-05-07T23:11:20
knn_quantile_normal_bin080_num120_k23_distance_p1,KNN,0.7769469908171767,0.006799846435837685,0.779758;0.769983;0.780909;0.785961;0.768124,knn_quantile,2026-05-07T23:11:20
knn_quantile_normal_bin070_num125_k21_distance_p1,KNN,0.776717436776688,0.006947016418004655,0.775158;0.769983;0.780334;0.788262;0.769850,knn_quantile,2026-05-07T23:11:20
knn_scaler_minmax_k21_uniform_p1,KNN,0.7763712859592202,0.0049360766846116,0.783209;0.774008;0.776308;0.779632;0.768700,knn_scaler_compare,2026-05-07T22:43:46
knn_robust_k35_uniform_p2,KNN,0.7763710874403037,0.0071073431995073,0.783784;0.768258;0.783209;0.779056;0.767549,legacy,
knn_scaler_minmax_k25_uniform_p1,KNN,0.776370425710582,0.0081091796207472,0.791259;0.772858;0.776883;0.766974;0.773878,knn_scaler_compare,2026-05-07T22:43:46
knn_quantile_normal_bin070_num120_k21_distance_p1,KNN,0.7757973015985404,0.00730461145623137,0.772283;0.769408;0.779758;0.788262;0.769275,knn_quantile,2026-05-07T23:11:20
knn_scaler_minmax_k29_uniform_p1,KNN,0.7757955811012638,0.0066365892335555,0.783784;0.769408;0.783209;0.774453;0.768124,knn_scaler_compare,2026-05-07T22:43:46
knn_quantile_normal_bin080_num120_k21_distance_p1,KNN,0.7749920427000955,0.006846431771534053,0.770558;0.769408;0.779183;0.786536;0.769275,knn_quantile,2026-05-07T23:11:20
knn_robust_k35_distance_p2,KNN,0.7746455610177667,0.0076120238321474,0.779758;0.768258;0.782059;0.780207;0.762946,legacy,
knn_robust_k25_uniform_p2,KNN,0.7745306185650921,0.0063125415990292,0.783209;0.773433;0.772283;0.779056;0.764672,legacy,
knn_robust_k35_distance_p1,KNN,0.7739555754368574,0.0066940593295861,0.784359;0.770558;0.771133;0.778481;0.765247,legacy,
knn_robust_k50_distance_p2,KNN,0.7738401036004052,0.0068874275391983,0.785509;0.768833;0.775158;0.774453;0.765247,legacy,
knn_robust_k35_uniform_p1,KNN,0.773840037427433,0.0075490253009729,0.787809;0.768833;0.773433;0.773303;0.765823,legacy,
knn_robust_k25_distance_p2,KNN,0.7733805323086227,0.0082499420768275,0.782634;0.771708;0.768833;0.782509;0.761220,legacy,
knn_robust_k50_uniform_p2,KNN,0.7722295196305431,0.008234927978044,0.783784;0.765382;0.776308;0.775029;0.760644,legacy,
knn_robust_k25_uniform_p1,KNN,0.7721147095238126,0.004441947982241,0.778608;0.772858;0.771708;0.772727;0.764672,legacy,
knn_robust_k15_uniform_p1,KNN,0.7715392031847729,0.0068763765219267,0.778608;0.776883;0.768833;0.773878;0.759494,legacy,
knn_robust_k50_distance_p1,KNN,0.7713089874145623,0.009308800379531,0.787234;0.763657;0.774008;0.771001;0.760644,legacy,
knn_robust_k25_distance_p1,KNN,0.7708496146416965,0.00553313678841,0.776883;0.772283;0.767683;0.775604;0.761795,legacy,
knn_scaler_minmax_k29_uniform_p2,KNN,0.7707335472484947,0.0091143212092864,0.786659;0.764232;0.774583;0.766974;0.761220,knn_scaler_compare,2026-05-07T22:43:46
knn_robust_k15_distance_p1,KNN,0.7705037285161174,0.0075563272441192,0.776308;0.779183;0.767108;0.772152;0.757768,legacy,
knn_robust_k75_distance_p1,KNN,0.7703898448309976,0.0082682837581237,0.783784;0.759057;0.769408;0.773878;0.765823,legacy,
knn_robust_k75_distance_p2,KNN,0.7703895801391087,0.0044205483141535,0.774008;0.764232;0.776308;0.770426;0.766974,legacy,
knn_scaler_minmax_k25_uniform_p2,KNN,0.7703885875445261,0.0077859251220303,0.783784;0.765382;0.774008;0.766974;0.761795,knn_scaler_compare,2026-05-07T22:43:46
knn_robust_k15_uniform_p2,KNN,0.769929479463549,0.007570873345039,0.782059;0.763657;0.767108;0.775029;0.761795,legacy,
knn_robust_k50_uniform_p1,KNN,0.7695839242028307,0.0069330259112431,0.779758;0.760782;0.775158;0.767549;0.764672,legacy,
knn_robust_k75_uniform_p1,KNN,0.7693541716434256,0.0069168897682244,0.781484;0.761932;0.768833;0.771001;0.763521,legacy,
knn_robust_k75_uniform_p2,KNN,0.7692393615366953,0.0063130040833145,0.772858;0.759632;0.777458;0.771577;0.764672,legacy,
knn_scaler_minmax_k21_uniform_p2,KNN,0.768203953041012,0.0050953156195953,0.775733;0.763657;0.768258;0.771577;0.761795,knn_scaler_compare,2026-05-07T22:43:46
knn_robust_k15_distance_p2,KNN,0.7676293731235827,0.006978665557892,0.778033;0.760782;0.761932;0.773878;0.763521,legacy,
knn_quantile_uniform_bin070_num125_k25_distance_p1,KNN,0.7662482770212369,0.007929821862872057,0.776308;0.764807;0.761357;0.773878;0.754891,knn_quantile,2026-05-07T23:11:20
knn_quantile_uniform_bin070_num120_k25_distance_p1,KNN,0.7661332022226178,0.008455834259587784,0.776883;0.765957;0.759632;0.773878;0.754315,knn_quantile,2026-05-07T23:11:20
knn_quantile_uniform_bin070_num125_k23_distance_p1,KNN,0.7645228167716722,0.009686203904236154,0.776883;0.761357;0.758482;0.774453;0.751438,knn_quantile,2026-05-07T23:11:20
knn_quantile_uniform_bin080_num120_k25_distance_p1,KNN,0.7645224859068112,0.00797947823695783,0.774583;0.764807;0.760207;0.771001;0.752014,knn_quantile,2026-05-07T23:11:20
knn_quantile_uniform_bin080_num120_k23_distance_p1,KNN,0.7642929980392948,0.00853858176950685,0.772283;0.764232;0.757332;0.775029;0.752589,knn_quantile,2026-05-07T23:11:20
knn_quantile_uniform_bin070_num125_k21_distance_p1,KNN,0.763947575124521,0.007650477218093055,0.771133;0.761357;0.763082;0.772727;0.751438,knn_quantile,2026-05-07T23:11:20
knn_quantile_uniform_bin070_num120_k23_distance_p1,KNN,0.7638325664988741,0.008485796227349726,0.774008;0.761357;0.759632;0.772727;0.751438,knn_quantile,2026-05-07T23:11:20
knn_quantile_uniform_bin070_num120_k21_distance_p1,KNN,0.7633721349584532,0.008793542557156192,0.771133;0.761932;0.763082;0.772727;0.747986,knn_quantile,2026-05-07T23:11:20
knn_quantile_uniform_bin080_num120_k21_distance_p1,KNN,0.7615319307751303,0.008002829976774707,0.769408;0.757907;0.760207;0.771001;0.749137,knn_quantile,2026-05-07T23:11:20
bernoulli_nb_alpha0.25,BernoulliNB,0.7402493794629533,0.0072664150604663,0.752731;0.736630;0.743531;0.731876;0.736479,legacy,
bernoulli_nb_alpha0.5,BernoulliNB,0.7402493794629533,0.0072664150604663,0.752731;0.736630;0.743531;0.731876;0.736479,legacy,
bernoulli_nb_alpha1,BernoulliNB,0.7402493794629533,0.0072664150604663,0.752731;0.736630;0.743531;0.731876;0.736479,legacy,
bernoulli_nb_alpha2,BernoulliNB,0.7401343708373064,0.0073270839087792,0.752731;0.736055;0.743531;0.731876;0.736479,legacy,
categorical_nb_alpha0.25,CategoricalNB,0.7382948945566775,0.0053471830078103,0.745831;0.732030;0.739505;0.732451;0.741657,legacy,
categorical_nb_alpha0.5,CategoricalNB,0.7382948945566775,0.0053471830078103,0.745831;0.732030;0.739505;0.732451;0.741657,legacy,
categorical_nb_alpha1,CategoricalNB,0.7382948945566775,0.0053471830078103,0.745831;0.732030;0.739505;0.732451;0.741657,legacy,
categorical_nb_alpha2,CategoricalNB,0.7382948945566775,0.0053471830078103,0.745831;0.732030;0.739505;0.732451;0.741657,legacy,
categorical_nb_deck_side_bins4_alpha0.5,CategoricalNB,0.7370292041178117,0.0050885400684063,0.745256;0.732030;0.738930;0.731300;0.737629,nb_lowcard,2026-05-07T22:49:11
categorical_nb_deck_side_bins4_alpha1,CategoricalNB,0.7370292041178117,0.0050885400684063,0.745256;0.732030;0.738930;0.731300;0.737629,nb_lowcard,2026-05-07T22:49:11
categorical_nb_deck_side_bins4_alpha2,CategoricalNB,0.7370292041178117,0.0050885400684063,0.745256;0.732030;0.738930;0.731300;0.737629,nb_lowcard,2026-05-07T22:49:11
bernoulli_nb_lowcard_alpha0.25,BernoulliNB,0.7370289394259231,0.0056909116099848,0.745831;0.732605;0.740081;0.729574;0.737054,nb_lowcard,2026-05-07T22:49:11
bernoulli_nb_lowcard_alpha0.5,BernoulliNB,0.7370289394259231,0.0056909116099848,0.745831;0.732605;0.740081;0.729574;0.737054,nb_lowcard,2026-05-07T22:49:11
bernoulli_nb_lowcard_alpha1,BernoulliNB,0.7370289394259231,0.0056909116099848,0.745831;0.732605;0.740081;0.729574;0.737054,nb_lowcard,2026-05-07T22:49:11
bernoulli_nb_lowcard_alpha2,BernoulliNB,0.7370289394259231,0.0056909116099848,0.745831;0.732605;0.740081;0.729574;0.737054,nb_lowcard,2026-05-07T22:49:11
categorical_nb_deck_side_bins6_alpha0.5,CategoricalNB,0.7369141954921647,0.0050506272444712,0.745256;0.732030;0.738355;0.731300;0.737629,nb_lowcard,2026-05-07T22:49:11
categorical_nb_deck_side_bins6_alpha1,CategoricalNB,0.7369141954921647,0.0050506272444712,0.745256;0.732030;0.738355;0.731300;0.737629,nb_lowcard,2026-05-07T22:49:11
categorical_nb_deck_side_bins6_alpha2,CategoricalNB,0.7369141954921647,0.0050506272444712,0.745256;0.732030;0.738355;0.731300;0.737629,nb_lowcard,2026-05-07T22:49:11
categorical_nb_deck_side_bins8_alpha0.5,CategoricalNB,0.7369141954921647,0.0052053889037591,0.745256;0.731455;0.738930;0.731300;0.737629,nb_lowcard,2026-05-07T22:49:11
categorical_nb_deck_side_bins8_alpha1,CategoricalNB,0.7369141954921647,0.0052053889037591,0.745256;0.731455;0.738930;0.731300;0.737629,nb_lowcard,2026-05-07T22:49:11
categorical_nb_deck_side_bins8_alpha2,CategoricalNB,0.7369141954921647,0.0052053889037591,0.745256;0.731455;0.738930;0.731300;0.737629,nb_lowcard,2026-05-07T22:49:11
categorical_nb_lowcard_bins4_alpha0.5,CategoricalNB,0.7367991206935456,0.0050395621592844,0.745256;0.732030;0.738355;0.731300;0.737054,nb_lowcard,2026-05-07T22:49:11
categorical_nb_lowcard_bins4_alpha1,CategoricalNB,0.7367991206935456,0.0050395621592844,0.745256;0.732030;0.738355;0.731300;0.737054,nb_lowcard,2026-05-07T22:49:11
categorical_nb_lowcard_bins4_alpha2,CategoricalNB,0.7367991206935456,0.0050395621592844,0.745256;0.732030;0.738355;0.731300;0.737054,nb_lowcard,2026-05-07T22:49:11
categorical_nb_lowcard_bins6_alpha0.5,CategoricalNB,0.7367991206935456,0.0050395621592844,0.745256;0.732030;0.738355;0.731300;0.737054,nb_lowcard,2026-05-07T22:49:11
categorical_nb_lowcard_bins6_alpha1,CategoricalNB,0.7367991206935456,0.0050395621592844,0.745256;0.732030;0.738355;0.731300;0.737054,nb_lowcard,2026-05-07T22:49:11
categorical_nb_lowcard_bins6_alpha2,CategoricalNB,0.7367991206935456,0.0050395621592844,0.745256;0.732030;0.738355;0.731300;0.737054,nb_lowcard,2026-05-07T22:49:11
categorical_nb_lowcard_bins8_alpha0.5,CategoricalNB,0.7366841120678986,0.0051523875254172,0.745256;0.731455;0.738355;0.731300;0.737054,nb_lowcard,2026-05-07T22:49:11
categorical_nb_lowcard_bins8_alpha1,CategoricalNB,0.7366841120678986,0.0051523875254172,0.745256;0.731455;0.738355;0.731300;0.737054,nb_lowcard,2026-05-07T22:49:11
categorical_nb_lowcard_bins8_alpha2,CategoricalNB,0.7366841120678986,0.0051523875254172,0.745256;0.731455;0.738355;0.731300;0.737054,nb_lowcard,2026-05-07T22:49:11
bernoulli_nb_binned_lowcard_bins8_alpha0.5,BernoulliNB,0.7362239452193666,0.0055038045796309,0.745256;0.730305;0.738355;0.730725;0.736479,nb_binned_onehot,2026-05-07T22:50:13
bernoulli_nb_binned_lowcard_bins8_alpha1,BernoulliNB,0.7362239452193666,0.0055038045796309,0.745256;0.730305;0.738355;0.730725;0.736479,nb_binned_onehot,2026-05-07T22:50:13
bernoulli_nb_binned_full_lowish_bins8_alpha0.5,BernoulliNB,0.736109002766692,0.0053257192153855,0.745256;0.730305;0.737205;0.731300;0.736479,nb_binned_onehot,2026-05-07T22:50:13
bernoulli_nb_binned_full_lowish_bins8_alpha1,BernoulliNB,0.736109002766692,0.0053257192153855,0.745256;0.730305;0.737205;0.731300;0.736479,nb_binned_onehot,2026-05-07T22:50:13
complement_nb_binned_lowcard_bins8_alpha0.5,ComplementNB,0.7359940603140172,0.005126161783177,0.744681;0.730305;0.736630;0.731300;0.737054,nb_binned_onehot,2026-05-07T22:50:13
complement_nb_binned_lowcard_bins8_alpha1,ComplementNB,0.7359940603140172,0.005126161783177,0.744681;0.730305;0.736630;0.731300;0.737054,nb_binned_onehot,2026-05-07T22:50:13
bernoulli_nb_binned_full_lowish_bins4_alpha0.5,BernoulliNB,0.735993927968073,0.0054335038966445,0.745256;0.730305;0.737205;0.730725;0.736479,nb_binned_onehot,2026-05-07T22:50:13
bernoulli_nb_binned_full_lowish_bins4_alpha1,BernoulliNB,0.735993927968073,0.0054335038966445,0.745256;0.730305;0.737205;0.730725;0.736479,nb_binned_onehot,2026-05-07T22:50:13
multinomial_nb_binned_full_lowish_bins4_alpha0.5,MultinomialNB,0.735993927968073,0.0054335038966445,0.745256;0.730305;0.737205;0.730725;0.736479,nb_binned_onehot,2026-05-07T22:50:13
multinomial_nb_binned_full_lowish_bins4_alpha1,MultinomialNB,0.735993927968073,0.0054335038966445,0.745256;0.730305;0.737205;0.730725;0.736479,nb_binned_onehot,2026-05-07T22:50:13
complement_nb_binned_full_lowish_bins4_alpha0.5,ComplementNB,0.735993927968073,0.0054335038966445,0.745256;0.730305;0.737205;0.730725;0.736479,nb_binned_onehot,2026-05-07T22:50:13
complement_nb_binned_full_lowish_bins4_alpha1,ComplementNB,0.735993927968073,0.0054335038966445,0.745256;0.730305;0.737205;0.730725;0.736479,nb_binned_onehot,2026-05-07T22:50:13
multinomial_nb_binned_lowcard_bins8_alpha0.5,MultinomialNB,0.7358790516883703,0.0051170409993088,0.744681;0.730305;0.736055;0.731300;0.737054,nb_binned_onehot,2026-05-07T22:50:13
multinomial_nb_binned_lowcard_bins8_alpha1,MultinomialNB,0.7358790516883703,0.0051170409993088,0.744681;0.730305;0.736055;0.731300;0.737054,nb_binned_onehot,2026-05-07T22:50:13
bernoulli_nb_binned_lowcard_bins4_alpha0.5,BernoulliNB,0.7358788531694538,0.0055487459576731,0.745256;0.730305;0.737205;0.730150;0.736479,nb_binned_onehot,2026-05-07T22:50:13
bernoulli_nb_binned_lowcard_bins4_alpha1,BernoulliNB,0.7358788531694538,0.0055487459576731,0.745256;0.730305;0.737205;0.730150;0.736479,nb_binned_onehot,2026-05-07T22:50:13
multinomial_nb_binned_full_lowish_bins8_alpha0.5,MultinomialNB,0.735763910716779,0.0050991647742693,0.744681;0.730305;0.736630;0.731300;0.735903,nb_binned_onehot,2026-05-07T22:50:13
multinomial_nb_binned_full_lowish_bins8_alpha1,MultinomialNB,0.735763910716779,0.0050991647742693,0.744681;0.730305;0.736630;0.731300;0.735903,nb_binned_onehot,2026-05-07T22:50:13
complement_nb_binned_full_lowish_bins8_alpha0.5,ComplementNB,0.735763910716779,0.0050991647742693,0.744681;0.730305;0.736630;0.731300;0.735903,nb_binned_onehot,2026-05-07T22:50:13
complement_nb_binned_full_lowish_bins8_alpha1,ComplementNB,0.735763910716779,0.0050991647742693,0.744681;0.730305;0.736630;0.731300;0.735903,nb_binned_onehot,2026-05-07T22:50:13
multinomial_nb_binned_lowcard_bins4_alpha0.5,MultinomialNB,0.735763910716779,0.0052147176558371,0.744681;0.730305;0.736630;0.730725;0.736479,nb_binned_onehot,2026-05-07T22:50:13
multinomial_nb_binned_lowcard_bins4_alpha1,MultinomialNB,0.735763910716779,0.0052147176558371,0.744681;0.730305;0.736630;0.730725;0.736479,nb_binned_onehot,2026-05-07T22:50:13
complement_nb_binned_lowcard_bins4_alpha0.5,ComplementNB,0.735763910716779,0.0052147176558371,0.744681;0.730305;0.736630;0.730725;0.736479,nb_binned_onehot,2026-05-07T22:50:13
complement_nb_binned_lowcard_bins4_alpha1,ComplementNB,0.735763910716779,0.0052147176558371,0.744681;0.730305;0.736630;0.730725;0.736479,nb_binned_onehot,2026-05-07T22:50:13
gaussian_nb_vs1e-05,GaussianNB,0.7356486373992434,0.0105378097952028,0.753882;0.721679;0.737780;0.733602;0.731300,legacy,
gaussian_nb_vs1e-06,GaussianNB,0.7341530620550281,0.011442424262825,0.753882;0.719379;0.736630;0.733026;0.727848,legacy,
gaussian_nb_vs1e-07,GaussianNB,0.7321975845541695,0.0121749769140869,0.753882;0.718229;0.730880;0.734177;0.723820,legacy,
gaussian_nb_vs1e-08,GaussianNB,0.7263322108191487,0.0176929409255844,0.753882;0.718804;0.700403;0.734753;0.723820,legacy,
gaussian_nb_vs1e-09,GaussianNB,0.7179366473198954,0.0331731710735257,0.753882;0.720529;0.656124;0.737054;0.722094,legacy,
gaussian_nb_vs1e-10,GaussianNB,0.706665074103803,0.0517209927609647,0.753882;0.720529;0.606095;0.731876;0.720944,legacy,
